Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
Impétigo,erupção_cutânea,febre_alta,bolha,ferida_vermelha_à_volta_do_nariz,crostas_amarelas_com_exsudado,,,,,,,,,,,,
Infeção Fúngica,comichão,erupção_cutânea,erupções_cutâneas_nodulares,manchas_discrómicas,,,,,,,,,,,,,
Alergia,espirros_contínuos,tremores,arrepios,lacrimejo,,,,,,,,,,,,,
DRGE,dor_de_estômago,acidez,úlceras_na_língua,vómitos,tosse,dor_no_peito,,,,,,,,,,,
Colestase Crónica,comichão,vómitos,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,,
Reação a Medicamentos,comichão,erupção_cutânea,dor_de_estômago,micção_ardente,perdas_urinárias,,,,,,,,,,,,
Úlcera Péptica,vómitos,indigestão,perda_de_apetite,dor_abdominal,passagem_de_gases,comichão_interna,,,,,,,,,,,
SIDA,atrofia_muscular,manchas_na_garganta,febre_alta,contactos_extraconjugais,,,,,,,,,,,,,
Diabetes,fadiga,perda_de_peso,agitação,letargia,nível_de_açúcar_irregular,visão_turva_e_distorcida,obesidade,fome_excessiva,apetite_aumentado,poliúria,,,,,,,
Gastroenterite,vómitos,olhos_encovados,desidratação,diarreia,,,,,,,,,,,,,
Asma Brônquica,fadiga,tosse,febre_alta,falta_de_ar,historial_familiar,expetoração_mucoide,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,
Hipoglicemia,vómitos,fadiga,ansiedade,sudorese,dor_de_cabeça,náuseas,visão_turva_e_distorcida,fome_excessiva,lábios_secos_e_com_formigueiro,discurso_arrastado,irritabilidade,palpitações,,,,,
Osteoartrite,dor_nas_articulações,dor_no_pescoço,dor_no_joelho,dor_na_articulação_da_anca,inchaço_das_articulações,dor_ao_caminhar,,,,,,,,,,,
Artrite,fraqueza_muscular,rigidez_cervical,inchaço_das_articulações,rigidez_de_movimentos,dor_ao_caminhar,,,,,,,,,,,,
Vertigem Posicional Paroxística Benigna,vómitos,dor_de_cabeça,náuseas,movimentos_de_rotação,perda_de_equilíbrio,instabilidade,,,,,,,,,,,
Acne,erupção_cutânea,borbulhas_com_pus,pontos_negros,descamação,,,,,,,,,,,,,
Infeção do Trato Urinário,micção_ardente,desconforto_na_bexiga,odor_fétido_na_urina,sensação_contínua_de_urinar,,,,,,,,,,,,,
Psoríase,erupção_cutânea,dor_nas_articulações,descamação_da_pele,aspeto_prateado_na_pele,pequenas_depressões_nas_unhas,unhas_inflamadas,,,,,,,,,,,
Impétigo,erupção_cutânea,febre_alta,bolha,ferida_vermelha_à_volta_do_nariz,crostas_amarelas_com_exsudado,,,,,,,,,,,,
Infeção Fúngica,comichão,erupção_cutânea,erupções_cutâneas_nodulares,manchas_discrómicas,,,,,,,,,,,,,
Alergia,espirros_contínuos,tremores,arrepios,lacrimejo,,,,,,,,,,,,,
DRGE,dor_de_estômago,acidez,úlceras_na_língua,vómitos,tosse,dor_no_peito,,,,,,,,,,,
Colestase Crónica,comichão,vómitos,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,,
Reação a Medicamentos,comichão,erupção_cutânea,dor_de_estômago,micção_ardente,perdas_urinárias,,,,,,,,,,,,
Úlcera Péptica,vómitos,indigestão,perda_de_apetite,dor_abdominal,passagem_de_gases,comichão_interna,,,,,,,,,,,
SIDA,atrofia_muscular,manchas_na_garganta,febre_alta,contactos_extraconjugais,,,,,,,,,,,,,
Diabetes,fadiga,perda_de_peso,agitação,letargia,nível_de_açúcar_irregular,visão_turva_e_distorcida,obesidade,fome_excessiva,apetite_aumentado,poliúria,,,,,,,
Gastroenterite,vómitos,olhos_encovados,desidratação,diarreia,,,,,,,,,,,,,
Asma Brônquica,fadiga,tosse,febre_alta,falta_de_ar,historial_familiar,expetoração_mucoide,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,
Hipoglicemia,vómitos,fadiga,ansiedade,sudorese,dor_de_cabeça,náuseas,visão_turva_e_distorcida,fome_excessiva,lábios_secos_e_com_formigueiro,discurso_arrastado,irritabilidade,palpitações,,,,,
Osteoartrite,dor_nas_articulações,dor_no_pescoço,dor_no_joelho,dor_na_articulação_da_anca,inchaço_das_articulações,dor_ao_caminhar,,,,,,,,,,,
Artrite,fraqueza_muscular,rigidez_cervical,inchaço_das_articulações,rigidez_de_movimentos,dor_ao_caminhar,,,,,,,,,,,,
Vertigem Posicional Paroxística Benigna,vómitos,dor_de_cabeça,náuseas,movimentos_de_rotação,perda_de_equilíbrio,instabilidade,,,,,,,,,,,
Acne,erupção_cutânea,borbulhas_com_pus,pontos_negros,descamação,,,,,,,,,,,,,
Infeção do Trato Urinário,micção_ardente,desconforto_na_bexiga,odor_fétido_na_urina,sensação_contínua_de_urinar,,,,,,,,,,,,,
Psoríase,erupção_cutânea,dor_nas_articulações,descamação_da_pele,aspeto_prateado_na_pele,pequenas_depressões_nas_unhas,unhas_inflamadas,,,,,,,,,,,
Impétigo,erupção_cutânea,febre_alta,bolha,ferida_vermelha_à_volta_do_nariz,crostas_amarelas_com_exsudado,,,,,,,,,,,,
Infeção Fúngica,comichão,erupção_cutânea,erupções_cutâneas_nodulares,manchas_discrómicas,,,,,,,,,,,,,
Alergia,espirros_contínuos,tremores,arrepios,lacrimejo,,,,,,,,,,,,,
DRGE,dor_de_estômago,acidez,úlceras_na_língua,vómitos,tosse,dor_no_peito,,,,,,,,,,,
Colestase Crónica,comichão,vómitos,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,,
Reação a Medicamentos,comichão,erupção_cutânea,dor_de_estômago,micção_ardente,perdas_urinárias,,,,,,,,,,,,
Úlcera Péptica,vómitos,indigestão,perda_de_apetite,dor_abdominal,passagem_de_gases,comichão_interna,,,,,,,,,,,
SIDA,atrofia_muscular,manchas_na_garganta,febre_alta,contactos_extraconjugais,,,,,,,,,,,,,
Diabetes,fadiga,perda_de_peso,agitação,letargia,nível_de_açúcar_irregular,visão_turva_e_distorcida,obesidade,fome_excessiva,apetite_aumentado,poliúria,,,,,,,
Gastroenterite,vómitos,olhos_encovados,desidratação,diarreia,,,,,,,,,,,,,
Asma Brônquica,fadiga,tosse,febre_alta,falta_de_ar,historial_familiar,expetoração_mucoide,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,
Febre Tifóide,arrepios,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,obstipação,dor_abdominal,diarreia,aspeto_tóxico_(tifo),dor_na_barriga,,,,,,
Hepatite A,dor_nas_articulações,vómitos,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,diarreia,febre_ligeira,amarelecimento_dos_olhos,dor_muscular,,,,,,
Hepatite B,comichão,fadiga,letargia,pele_amarelada,urina_escura,perda_de_apetite,dor_abdominal,urina_amarela,amarelecimento_dos_olhos,mal_estar,receção_de_transfusão_de_sangue,receção_de_injeções_não_esterilizadas,,,,,
Hepatite C,fadiga,pele_amarelada,náuseas,perda_de_apetite,amarelecimento_dos_olhos,historial_familiar,,,,,,,,,,,
Hepatite D,dor_nas_articulações,vómitos,fadiga,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,
Hepatite E,dor_nas_articulações,vómitos,fadiga,febre_alta,pele_amarelada,urina_escura,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,insuficiência_hepática_aguda,coma,hemorragia_gástrica,,,,
Hepatite Alcoólica,vómitos,pele_amarelada,dor_abdominal,inchaço_do_estômago,distensão_abdominal,historial_de_consumo_de_álcool,sobrecarga_de_fluidos,,,,,,,,,,
Tuberculose,arrepios,vómitos,fadiga,perda_de_peso,tosse,febre_alta,falta_de_ar,sudorese,perda_de_apetite,febre_ligeira,amarelecimento_dos_olhos,gânglios_linfáticos_inchados,mal_estar,fleuma,dor_no_peito,sangue_na_expetoração,
Constipação Comum,espirros_contínuos,arrepios,fadiga,tosse,febre_alta,dor_de_cabeça,gânglios_linfáticos_inchados,mal_estar,fleuma,irritação_da_garganta,vermelhidão_dos_olhos,pressão_sinusal,nariz_a_pingar,congestão,dor_no_peito,perda_de_olfato,dor_muscular
Pneumonia,arrepios,fadiga,tosse,febre_alta,falta_de_ar,sudorese,mal_estar,fleuma,dor_no_peito,frequência_cardíaca_elevada,expetoração_ferruginosa,,,,,,
Hemorroidas Dimórficas,obstipação,dor_durante_a_defecação,dor_na_região_anal,fezes_com_sangue,irritação_no_ânus,,,,,,,,,,,,
Ataque Cardíaco,vómitos,falta_de_ar,sudorese,dor_no_peito,,,,,,,,,,,,,
Varizes,fadiga,cãibras,equimoses,obesidade,pernas_inchadas,vasos_sanguíneos_dilatados,veias_proeminentes_na_barriga_da_perna,,,,,,,,,,
Hipotiroidismo,fadiga,aumento_de_peso,mãos_e_pés_frios,alterações_de_humor,letargia,tonturas,rosto_e_olhos_inchados,tiróide_aumentada,unhas_frágeis,extremidades_inchadas,depressão,irritabilidade,menstruação_anormal,,,,
Hipertiroidismo,fadiga,alterações_de_humor,perda_de_peso,agitação,sudorese,diarreia,frequência_cardíaca_elevada,fome_excessiva,fraqueza_muscular,irritabilidade,menstruação_anormal,,,,,,
Hipoglicemia,vómitos,fadiga,ansiedade,sudorese,dor_de_cabeça,náuseas,visão_turva_e_distorcida,fome_excessiva,lábios_secos_e_com_formigueiro,discurso_arrastado,irritabilidade,palpitações,,,,,
Osteoartrite,dor_nas_articulações,dor_no_pescoço,dor_no_joelho,dor_na_articulação_da_anca,inchaço_das_articulações,dor_ao_caminhar,,,,,,,,,,,
Artrite,fraqueza_muscular,rigidez_cervical,inchaço_das_articulações,rigidez_de_movimentos,dor_ao_caminhar,,,,,,,,,,,,
Vertigem Posicional Paroxística Benigna,vómitos,dor_de_cabeça,náuseas,movimentos_de_rotação,perda_de_equilíbrio,instabilidade,,,,,,,,,,,
Acne,erupção_cutânea,borbulhas_com_pus,pontos_negros,descamação,,,,,,,,,,,,,
Infeção do Trato Urinário,micção_ardente,desconforto_na_bexiga,odor_fétido_na_urina,sensação_contínua_de_urinar,,,,,,,,,,,,,
Psoríase,erupção_cutânea,dor_nas_articulações,descamação_da_pele,aspeto_prateado_na_pele,pequenas_depressões_nas_unhas,unhas_inflamadas,,,,,,,,,,,
Impétigo,erupção_cutânea,febre_alta,bolha,ferida_vermelha_à_volta_do_nariz,crostas_amarelas_com_exsudado,,,,,,,,,,,,
Infeção Fúngica,comichão,erupção_cutânea,erupções_cutâneas_nodulares,manchas_discrómicas,,,,,,,,,,,,,
Alergia,espirros_contínuos,tremores,arrepios,lacrimejo,,,,,,,,,,,,,
DRGE,dor_de_estômago,acidez,úlceras_na_língua,vómitos,tosse,dor_no_peito,,,,,,,,,,,
Colestase Crónica,comichão,vómitos,pele_amarelada,náuseas,perda_de_apetite,dor_abdominal,amarelecimento_dos_olhos,,,,,,,,,,
Reação a Medicamentos,comichão,erupção_cutânea,dor_de_estômago,micção_ardente,perdas_urinárias,,,,,,,,,,,,
Úlcera Péptica,vómitos,indigestão,perda_de_apetite,dor_abdominal,passagem_de_gases,comichão_interna,,,,,,,,,,,
SIDA,atrofia_muscular,manchas_na_garganta,febre_alta,contactos_extraconjugais,,,,,,,,,,,,,
Diabetes,fadiga,perda_de_peso,agitação,letargia,nível_de_açúcar_irregular,visão_turva_e_distorcida,obesidade,fome_excessiva,apetite_aumentado,poliúria,,,,,,,
Gastroenterite,vómitos,olhos_encovados,desidratação,diarreia,,,,,,,,,,,,,
Asma Brônquica,fadiga,tosse,febre_alta,falta_de_ar,historial_familiar,expetoração_mucoide,,,,,,,,,,,
Hipertensão,dor_de_cabeça,dor_no_peito,tonturas,perda_de_equilíbrio,falta_de_concentração,,,,,,,,,,,,
Enxaqueca,acidez,indigestão,dor_de_cabeça,visão_turva_e_distorcida,fome_excessiva,rigidez_cervical,depressão,irritabilidade,perturbações_visuais,,,,,,,,
Espondilose Cervical,dor_nas_costas,fraqueza_nos_membros,dor_no_pescoço,tonturas,perda_de_equilíbrio,,,,,,,,,,,,
Paralisia (Hemorragia Cerebral),vómitos,dor_de_cabeça,fraqueza_num_lado_do_corpo,alteração_do_sensório,,,,,,,,,,,,,
Icterícia,comichão,vómitos,fadiga,perda_de_peso,febre_alta,pele_amarelada,urina_escura,dor_abdominal,,,,,,,,,
Malária,arrepios,vómitos,febre_alta,sudorese,dor_de_cabeça,náuseas,diarreia,dor_muscular,,,,,,,,,
Varicela,comichão,erupção_cutânea,fadiga,letargia,febre_alta,dor_de_cabeça,perda_de_apetite,febre_ligeira,gânglios_linfáticos_inchados,mal_estar,manchas_vermelhas_pelo_corpo,,,,,,
Dengue,erupção_cutânea,arrepios,dor_nas_articulações,vómitos,fadiga,febre_alta,dor_de_cabeça,náuseas,perda_de_apetite,dor_atrás_dos_olhos,dor_nas_costas,mal_estar,dor_muscular,manchas_vermelhas_pelo_corpo,,,
